invoice_id,invoice_line_id,linked_order_line_id,quantity,net_price,sales_amount,invoice_date,status
INV_002759,IL_002759,OL_002435,6,409.61,2457.66,2025-06-26,invoiced
INV_002769,IL_002769,OL_002445,2,418.35,836.7,2025-06-26,partial
INV_002774,IL_002774,OL_002448,1,887.72,887.72,2025-06-26,invoiced
INV_002717,IL_002717,OL_002398,3,161.91,485.73,2025-06-27,delayed
INV_002763,IL_002763,OL_002439,1,636.73,636.73,2025-06-27,invoiced
INV_002755,IL_002755,OL_002431,5,256.68,1283.4,2025-06-28,invoiced
INV_002764,IL_002764,OL_002440,4,517.3,2069.2,2025-06-28,invoiced
INV_002768,IL_002768,OL_002444,3,161.78,485.34000000000003,2025-06-28,invoiced
INV_002771,IL_002771,OL_002446,2,207.06,414.12,2025-06-28,invoiced
INV_002719,IL_002719,OL_002399,3,399.77,1199.31,2025-06-29,delayed
INV_002754,IL_002754,OL_002430,4,409.13,1636.52,2025-06-29,invoiced
INV_002760,IL_002760,OL_002436,5,211.31,1056.55,2025-06-29,invoiced
INV_002766,IL_002766,OL_002442,1,338.84,338.84,2025-06-29,invoiced
INV_002770,IL_002770,OL_002445,1,418.35,418.35,2025-06-29,delayed
INV_002775,IL_002775,OL_002449,1,159.56,159.56,2025-06-29,invoiced
INV_002745,IL_002745,OL_002421,1,410.56,410.56,2025-06-30,delayed
INV_002757,IL_002757,OL_002433,3,586.83,1760.4900000000002,2025-06-30,invoiced
INV_002761,IL_002761,OL_002437,3,951.8,2855.3999999999996,2025-06-30,invoiced
INV_002777,IL_002777,OL_002451,1,630.1,630.1,2025-06-30,invoiced
INV_002725,IL_002725,OL_002404,2,523.62,1047.24,2025-07-01,delayed
INV_002730,IL_002730,OL_002407,1,400.64,400.64,2025-07-01,delayed
INV_002784,IL_002784,OL_002458,4,158.5,634.0,2025-07-01,partial
INV_002786,IL_002786,OL_002459,4,418.05,1672.2,2025-07-01,partial
INV_002789,IL_002789,OL_002461,1,950.96,950.96,2025-07-01,partial
INV_002820,IL_002820,OL_002491,1,202.46,202.46,2025-07-01,partial
INV_002773,IL_002773,OL_002447,1,191.73,191.73,2025-07-02,delayed
INV_002779,IL_002779,OL_002453,2,348.08,696.16,2025-07-02,invoiced
INV_002805,IL_002805,OL_002476,4,508.12,2032.48,2025-07-02,invoiced
INV_002822,IL_002822,OL_002492,2,523.66,1047.32,2025-07-02,invoiced
INV_002783,IL_002783,OL_002457,3,613.02,1839.06,2025-07-03,invoiced
INV_002796,IL_002796,OL_002467,4,401.78,1607.12,2025-07-03,invoiced
INV_002797,IL_002797,OL_002468,5,251.94,1259.7,2025-07-03,invoiced
INV_002801,IL_002801,OL_002472,5,412.02,2060.1,2025-07-03,invoiced
INV_002811,IL_002811,OL_002482,3,201.47,604.41,2025-07-03,invoiced
INV_002814,IL_002814,OL_002485,1,165.12,165.12,2025-07-03,invoiced
INV_002815,IL_002815,OL_002486,1,415.82,415.82,2025-07-03,invoiced
INV_002816,IL_002816,OL_002487,1,625.21,625.21,2025-07-03,invoiced
INV_002818,IL_002818,OL_002489,1,343.55,343.55,2025-07-03,invoiced
INV_002778,IL_002778,OL_002452,9,176.47,1588.23,2025-07-04,invoiced
INV_002792,IL_002792,OL_002463,1,609.92,609.92,2025-07-04,invoiced
INV_002794,IL_002794,OL_002465,4,192.95,771.8,2025-07-04,invoiced
INV_002798,IL_002798,OL_002469,2,841.69,1683.38,2025-07-04,invoiced
INV_002808,IL_002808,OL_002479,1,583.32,583.32,2025-07-04,invoiced
INV_002812,IL_002812,OL_002483,3,191.66,574.98,2025-07-04,invoiced
INV_002819,IL_002819,OL_002490,2,602.95,1205.9,2025-07-04,invoiced
INV_002781,IL_002781,OL_002455,5,252.29,1261.45,2025-07-05,invoiced
INV_002788,IL_002788,OL_002460,5,202.0,1010.0,2025-07-05,invoiced
INV_002807,IL_002807,OL_002478,2,347.34,694.68,2025-07-05,invoiced
INV_002809,IL_002809,OL_002480,3,160.37,481.11,2025-07-05,invoiced
INV_002817,IL_002817,OL_002488,3,179.66,538.98,2025-07-05,invoiced
INV_002780,IL_002780,OL_002454,4,399.71,1598.84,2025-07-06,invoiced
INV_002795,IL_002795,OL_002466,8,174.42,1395.36,2025-07-06,invoiced
INV_002800,IL_002800,OL_002471,8,162.63,1301.04,2025-07-06,invoiced
INV_002802,IL_002802,OL_002473,4,208.43,833.72,2025-07-06,invoiced
INV_002804,IL_002804,OL_002475,2,758.9,1517.8,2025-07-06,invoiced
INV_002782,IL_002782,OL_002456,2,869.96,1739.92,2025-07-07,invoiced
INV_002787,IL_002787,OL_002459,2,418.05,836.1,2025-07-07,delayed
INV_002791,IL_002791,OL_002462,2,743.31,1486.62,2025-07-07,invoiced
INV_002793,IL_002793,OL_002464,4,504.38,2017.52,2025-07-07,invoiced
INV_002799,IL_002799,OL_002470,2,604.69,1209.38,2025-07-07,invoiced
INV_002803,IL_002803,OL_002474,2,954.75,1909.5,2025-07-07,invoiced
INV_002806,IL_002806,OL_002477,4,194.67,778.68,2025-07-07,invoiced
INV_002810,IL_002810,OL_002481,3,420.28,1260.84,2025-07-07,invoiced
INV_002813,IL_002813,OL_002484,1,870.09,870.09,2025-07-07,invoiced
INV_002833,IL_002833,OL_002502,2,954.37,1908.74,2025-07-08,partial
INV_002824,IL_002824,OL_002494,2,329.28,658.56,2025-07-09,invoiced
INV_002828,IL_002828,OL_002498,3,580.97,1742.91,2025-07-09,invoiced
INV_002836,IL_002836,OL_002504,1,618.11,618.11,2025-07-09,invoiced
INV_002841,IL_002841,OL_002508,1,595.59,595.59,2025-07-09,invoiced
INV_002842,IL_002842,OL_002509,3,161.71,485.13,2025-07-09,invoiced
INV_002844,IL_002844,OL_002511,2,207.53,415.06,2025-07-09,invoiced
INV_002845,IL_002845,OL_002512,2,193.0,386.0,2025-07-09,partial
INV_002821,IL_002821,OL_002491,2,202.46,404.92,2025-07-10,delayed
INV_002823,IL_002823,OL_002493,9,181.26,1631.34,2025-07-10,invoiced
INV_002826,IL_002826,OL_002496,5,253.77,1268.8500000000001,2025-07-10,invoiced
INV_002831,IL_002831,OL_002501,2,204.79,409.58,2025-07-10,partial
INV_002835,IL_002835,OL_002503,2,743.73,1487.46,2025-07-10,invoiced
INV_002838,IL_002838,OL_002506,3,192.74,578.22,2025-07-10,partial
INV_002849,IL_002849,OL_002515,1,401.4,401.4,2025-07-10,invoiced
INV_002850,IL_002850,OL_002516,1,629.77,629.77,2025-07-10,invoiced
INV_002785,IL_002785,OL_002458,4,158.5,634.0,2025-07-11,delayed
INV_002790,IL_002790,OL_002461,2,950.96,1901.92,2025-07-11,delayed
INV_002825,IL_002825,OL_002495,4,405.0,1620.0,2025-07-11,invoiced
INV_002827,IL_002827,OL_002497,2,862.65,1725.3,2025-07-11,invoiced
INV_002830,IL_002830,OL_002500,6,408.93,2453.58,2025-07-13,invoiced
INV_002837,IL_002837,OL_002505,4,510.56,2042.24,2025-07-13,invoiced
INV_002839,IL_002839,OL_002506,2,192.74,385.48,2025-07-13,delayed
INV_002843,IL_002843,OL_002510,3,414.47,1243.41,2025-07-13,invoiced
INV_002847,IL_002847,OL_002513,1,874.41,874.41,2025-07-13,invoiced
INV_002829,IL_002829,OL_002499,8,164.55,1316.4,2025-07-14,invoiced
INV_002840,IL_002840,OL_002507,1,345.23,345.23,2025-07-14,invoiced
INV_002848,IL_002848,OL_002514,1,160.31,160.31,2025-07-14,invoiced
INV_002856,IL_002856,OL_002522,1,602.36,602.36,2025-07-15,partial
INV_002860,IL_002860,OL_002525,3,205.19,615.5699999999999,2025-07-15,partial
INV_002872,IL_002872,OL_002533,2,256.73,513.46,2025-07-15,partial
INV_002878,IL_002878,OL_002538,2,208.02,416.04,2025-07-15,partial
INV_002832,IL_002832,OL_002501,3,204.79,614.37,2025-07-16,delayed
INV_002834,IL_002834,OL_002502,1,954.37,954.37,2025-07-16,delayed
INV_002858,IL_002858,OL_002523,8,165.84,1326.72,2025-07-16,invoiced
INV_002862,IL_002862,OL_002526,3,956.45,2869.3500000000004,2025-07-16,invoiced
INV_002865,IL_002865,OL_002529,2,506.19,1012.38,2025-07-16,partial
INV_002870,IL_002870,OL_002532,2,413.85,827.7,2025-07-16,partial
INV_002884,IL_002884,OL_002543,1,338.26,338.26,2025-07-16,invoiced
INV_002889,IL_002889,OL_002548,3,191.81,575.4300000000001,2025-07-16,invoiced
INV_002868,IL_002868,OL_002531,6,180.0,1080.0,2025-07-17,partial
INV_002851,IL_002851,OL_002517,9,173.72,1563.48,2025-07-18,invoiced
INV_002859,IL_002859,OL_002524,6,410.69,2464.14,2025-07-18,invoiced
INV_002863,IL_002863,OL_002527,2,745.97,1491.94,2025-07-18,invoiced
INV_002881,IL_002881,OL_002540,2,750.1,1500.2,2025-07-18,invoiced
INV_002886,IL_002886,OL_002545,3,162.71,488.13,2025-07-18,invoiced
INV_002892,IL_002892,OL_002551,1,413.46,413.46,2025-07-18,invoiced
INV_002855,IL_002855,OL_002521,2,880.27,1760.54,2025-07-19,invoiced
INV_002877,IL_002877,OL_002537,5,410.06,2050.3,2025-07-19,invoiced
INV_002880,IL_002880,OL_002539,2,975.72,1951.44,2025-07-19,invoiced
INV_002882,IL_002882,OL_002541,4,527.26,2109.04,2025-07-19,invoiced
INV_002883,IL_002883,OL_002542,4,191.97,767.88,2025-07-19,invoiced
INV_002885,IL_002885,OL_002544,1,612.92,612.92,2025-07-19,invoiced
INV_002887,IL_002887,OL_002546,3,413.0,1239.0,2025-07-19,invoiced
INV_002888,IL_002888,OL_002547,3,209.42,628.26,2025-07-19,invoiced
INV_002846,IL_002846,OL_002512,1,193.0,193.0,2025-07-20,delayed
INV_002853,IL_002853,OL_002519,4,409.76,1639.04,2025-07-20,invoiced
INV_002864,IL_002864,OL_002528,1,624.6,624.6,2025-07-20,invoiced
INV_002867,IL_002867,OL_002530,4,185.68,742.72,2025-07-20,invoiced
INV_002875,IL_002875,OL_002535,2,605.28,1210.56,2025-07-20,invoiced
INV_002876,IL_002876,OL_002536,8,156.78,1254.24,2025-07-20,invoiced
INV_002891,IL_002891,OL_002550,1,156.66,156.66,2025-07-20,invoiced
INV_002893,IL_002893,OL_002552,1,624.25,624.25,2025-07-20,invoiced
INV_002852,IL_002852,OL_002518,2,348.45,696.9,2025-07-21,invoiced
INV_002854,IL_002854,OL_002520,5,254.98,1274.8999999999999,2025-07-21,invoiced
INV_002871,IL_002871,OL_002532,2,413.85,827.7,2025-07-21,delayed
INV_002874,IL_002874,OL_002534,2,839.17,1678.34,2025-07-21,invoiced
INV_002890,IL_002890,OL_002549,1,879.93,879.93,2025-07-21,invoiced
INV_002902,IL_002902,OL_002561,3,206.24,618.72,2025-07-22,partial
INV_002907,IL_002907,OL_002565,3,519.23,1557.69,2025-07-22,partial
INV_002895,IL_002895,OL_002554,2,349.84,699.68,2025-07-23,invoiced
INV_002897,IL_002897,OL_002556,5,255.36,1276.8000000000002,2025-07-23,invoiced
INV_002917,IL_002917,OL_002574,1,598.13,598.13,2025-07-23,invoiced
INV_002919,IL_002919,OL_002576,1,418.62,418.62,2025-07-23,invoiced
INV_002898,IL_002898,OL_002557,2,847.19,1694.38,2025-07-24,invoiced
INV_002906,IL_002906,OL_002564,1,637.47,637.47,2025-07-24,invoiced
INV_002910,IL_002910,OL_002567,1,340.61,340.61,2025-07-24,invoiced
INV_002894,IL_002894,OL_002553,9,175.74,1581.66,2025-07-25,invoiced
INV_002901,IL_002901,OL_002560,6,409.56,2457.36,2025-07-25,invoiced
INV_002905,IL_002905,OL_002563,2,746.57,1493.14,2025-07-25,invoiced
INV_002911,IL_002911,OL_002568,1,600.92,600.92,2025-07-25,invoiced
INV_002912,IL_002912,OL_002569,3,163.36,490.08000000000004,2025-07-25,invoiced
INV_002866,IL_002866,OL_002529,2,506.19,1012.38,2025-07-26,delayed
INV_002879,IL_002879,OL_002538,2,208.02,416.04,2025-07-26,delayed
INV_002900,IL_002900,OL_002559,8,164.0,1312.0,2025-07-26,invoiced
INV_002909,IL_002909,OL_002566,5,187.71,938.5500000000001,2025-07-26,invoiced
INV_002913,IL_002913,OL_002570,4,402.62,1610.48,2025-07-26,invoiced
INV_002916,IL_002916,OL_002573,1,890.17,890.17,2025-07-26,invoiced
INV_002918,IL_002918,OL_002575,1,163.05,163.05,2025-07-26,invoiced
INV_002857,IL_002857,OL_002522,2,602.36,1204.72,2025-07-27,delayed
INV_002896,IL_002896,OL_002555,4,404.44,1617.76,2025-07-27,invoiced
INV_002899,IL_002899,OL_002558,3,597.06,1791.1799999999998,2025-07-27,invoiced
INV_002903,IL_002903,OL_002561,2,206.24,412.48,2025-07-27,delayed
INV_002908,IL_002908,OL_002565,1,519.23,519.23,2025-07-27,delayed
INV_002915,IL_002915,OL_002572,3,194.56,583.6800000000001,2025-07-27,invoiced
INV_002904,IL_002904,OL_002562,3,956.04,2868.12,2025-07-28,invoiced
INV_002914,IL_002914,OL_002571,2,204.09,408.18,2025-07-28,invoiced
INV_002920,IL_002920,OL_002577,1,624.05,624.05,2025-07-28,invoiced
INV_002861,IL_002861,OL_002525,2,205.19,410.38,2025-07-29,delayed
INV_002869,IL_002869,OL_002531,2,180.0,360.0,2025-07-29,delayed
INV_002873,IL_002873,OL_002533,2,256.73,513.46,2025-07-29,delayed
INV_002938,IL_002938,OL_002594,3,257.58,772.74,2025-07-29,partial
INV_002945,IL_002945,OL_002599,2,204.28,408.56,2025-07-29,partial
INV_002950,IL_002950,OL_002603,2,193.25,386.5,2025-07-29,partial
INV_002928,IL_002928,OL_002585,7,413.77,2896.39,2025-07-30,invoiced
INV_002935,IL_002935,OL_002592,5,181.69,908.45,2025-07-30,partial
INV_002941,IL_002941,OL_002596,2,586.97,1173.94,2025-07-30,invoiced
INV_002922,IL_002922,OL_002579,2,343.46,686.92,2025-07-31,invoiced
INV_002923,IL_002923,OL_002580,4,395.14,1580.56,2025-07-31,invoiced
INV_002925,IL_002925,OL_002582,2,866.81,1733.62,2025-07-31,invoiced
INV_002926,IL_002926,OL_002583,3,592.72,1778.16,2025-07-31,invoiced
INV_002942,IL_002942,OL_002597,6,163.97,983.8199999999999,2025-07-31,partial
INV_002944,IL_002944,OL_002598,5,397.88,1989.4,2025-07-31,invoiced
INV_002947,IL_002947,OL_002600,2,955.77,1911.54,2025-07-31,invoiced
INV_002949,IL_002949,OL_002602,4,519.64,2078.56,2025-07-31,invoiced
INV_002952,IL_002952,OL_002604,1,345.35,345.35,2025-07-31,invoiced
INV_002954,IL_002954,OL_002606,2,164.5,329.0,2025-07-31,partial
INV_002957,IL_002957,OL_002608,3,202.28,606.84,2025-07-31,invoiced
INV_002958,IL_002958,OL_002609,3,193.52,580.5600000000001,2025-07-31,invoiced
INV_002961,IL_002961,OL_002612,1,414.73,414.73,2025-07-31,invoiced
INV_002924,IL_002924,OL_002581,5,248.31,1241.55,2025-08-01,invoiced
INV_002930,IL_002930,OL_002587,3,984.78,2954.34,2025-08-01,invoiced
INV_002963,IL_002963,OL_002614,3,179.8,539.4000000000001,2025-08-01,invoiced
INV_002921,IL_002921,OL_002578,9,175.96,1583.64,2025-08-02,invoiced
INV_002932,IL_002932,OL_002589,1,628.47,628.47,2025-08-02,invoiced
INV_002934,IL_002934,OL_002591,5,192.39,961.9499999999999,2025-08-02,invoiced
INV_002940,IL_002940,OL_002595,2,862.55,1725.1,2025-08-02,invoiced
INV_002953,IL_002953,OL_002605,1,594.82,594.82,2025-08-02,invoiced
INV_002962,IL_002962,OL_002613,1,636.05,636.05,2025-08-02,invoiced
INV_002964,IL_002964,OL_002615,1,338.61,338.61,2025-08-02,invoiced
INV_002966,IL_002966,OL_002617,3,207.74,623.22,2025-08-02,invoiced
INV_002929,IL_002929,OL_002586,5,207.75,1038.75,2025-08-03,invoiced
INV_002931,IL_002931,OL_002588,2,754.06,1508.12,2025-08-03,invoiced
INV_002933,IL_002933,OL_002590,4,508.65,2034.6,2025-08-03,invoiced
INV_002948,IL_002948,OL_002601,2,725.05,1450.1,2025-08-03,invoiced
INV_002965,IL_002965,OL_002616,2,595.51,1191.02,2025-08-03,invoiced
INV_002927,IL_002927,OL_002584,8,163.27,1306.16,2025-08-04,invoiced
INV_002937,IL_002937,OL_002593,4,399.07,1596.28,2025-08-04,invoiced
INV_002956,IL_002956,OL_002607,4,404.46,1617.84,2025-08-04,invoiced
INV_002959,IL_002959,OL_002610,1,864.74,864.74,2025-08-04,invoiced
INV_002960,IL_002960,OL_002611,1,163.57,163.57,2025-08-04,invoiced
INV_002967,IL_002967,OL_002618,2,525.95,1051.9,2025-08-04,invoiced
INV_002981,IL_002981,OL_002631,2,529.73,1059.46,2025-08-05,partial
INV_002973,IL_002973,OL_002623,2,891.01,1782.02,2025-08-06,invoiced
INV_002986,IL_002986,OL_002635,2,166.55,333.1,2025-08-06,partial
INV_002951,IL_002951,OL_002603,2,193.25,386.5,2025-08-07,delayed
INV_002955,IL_002955,OL_002606,1,164.5,164.5,2025-08-07,delayed
INV_002968,IL_002968,OL_002619,10,175.97,1759.7,2025-08-07,invoiced
INV_002969,IL_002969,OL_002620,2,353.29,706.58,2025-08-07,invoiced
INV_002971,IL_002971,OL_002622,3,254.78,764.34,2025-08-07,partial
INV_002974,IL_002974,OL_002624,3,589.73,1769.19,2025-08-07,invoiced
INV_002978,IL_002978,OL_002628,3,942.55,2827.6499999999996,2025-08-07,invoiced
INV_002979,IL_002979,OL_002629,2,732.93,1465.86,2025-08-07,invoiced
INV_002994,IL_002994,OL_002642,1,616.06,616.06,2025-08-07,invoiced
INV_002943,IL_002943,OL_002597,2,163.97,327.94,2025-08-08,delayed
INV_002989,IL_002989,OL_002637,3,198.79,596.37,2025-08-08,invoiced
INV_002990,IL_002990,OL_002638,3,189.11,567.33,2025-08-08,invoiced
INV_002992,IL_002992,OL_002640,1,161.18,161.18,2025-08-08,invoiced
INV_002939,IL_002939,OL_002594,2,257.58,515.16,2025-08-09,delayed
INV_002970,IL_002970,OL_002621,4,407.82,1631.28,2025-08-09,invoiced
INV_002976,IL_002976,OL_002626,6,415.56,2493.36,2025-08-09,invoiced
INV_002977,IL_002977,OL_002627,5,206.22,1031.1,2025-08-09,invoiced
INV_002980,IL_002980,OL_002630,1,616.33,616.33,2025-08-09,invoiced
INV_002984,IL_002984,OL_002633,2,339.23,678.46,2025-08-09,invoiced
INV_002988,IL_002988,OL_002636,4,411.12,1644.48,2025-08-09,invoiced
INV_002991,IL_002991,OL_002639,1,898.24,898.24,2025-08-09,invoiced
INV_002936,IL_002936,OL_002592,3,181.69,545.0699999999999,2025-08-10,delayed
INV_002972,IL_002972,OL_002622,2,254.78,509.56,2025-08-10,delayed
INV_002983,IL_002983,OL_002632,5,195.35,976.75,2025-08-10,invoiced
INV_002987,IL_002987,OL_002635,1,166.55,166.55,2025-08-10,delayed
INV_002993,IL_002993,OL_002641,1,399.57,399.57,2025-08-10,invoiced
INV_002975,IL_002975,OL_002625,8,164.32,1314.56,2025-08-11,invoiced
INV_002985,IL_002985,OL_002634,1,615.73,615.73,2025-08-11,invoiced
INV_002946,IL_002946,OL_002599,2,204.28,408.56,2025-08-12,delayed
INV_002982,IL_002982,OL_002631,2,529.73,1059.46,2025-08-12,delayed
INV_003005,IL_003005,OL_002652,2,961.52,1923.04,2025-08-12,partial
INV_003009,IL_003009,OL_002655,2,516.54,1033.08,2025-08-12,partial
INV_002995,IL_002995,OL_002643,9,175.82,1582.3799999999999,2025-08-13,invoiced
INV_003002,IL_003002,OL_002650,4,412.44,1649.76,2025-08-13,partial
INV_003007,IL_003007,OL_002653,2,764.3,1528.6,2025-08-13,invoiced
INV_003008,IL_003008,OL_002654,1,626.55,626.55,2025-08-13,invoiced
INV_003014,IL_003014,OL_002659,4,248.9,995.6,2025-08-13,invoiced
INV_003016,IL_003016,OL_002661,2,603.53,1207.06,2025-08-13,invoiced
INV_003017,IL_003017,OL_002662,8,161.09,1288.72,2025-08-13,invoiced
INV_003023,IL_003023,OL_002668,4,189.49,757.96,2025-08-13,invoiced
INV_003028,IL_003028,OL_002673,3,205.02,615.0600000000001,2025-08-13,invoiced
INV_003029,IL_003029,OL_002674,3,195.68,587.04,2025-08-13,invoiced
INV_003001,IL_003001,OL_002649,8,163.85,1310.8,2025-08-14,invoiced
INV_003015,IL_003015,OL_002660,2,873.97,1747.94,2025-08-14,invoiced
INV_003033,IL_003033,OL_002678,1,619.09,619.09,2025-08-14,invoiced
INV_002996,IL_002996,OL_002644,2,335.82,671.64,2025-08-15,invoiced
INV_003004,IL_003004,OL_002651,5,207.93,1039.65,2025-08-15,invoiced
INV_003030,IL_003030,OL_002675,1,874.51,874.51,2025-08-15,invoiced
INV_002997,IL_002997,OL_002645,4,400.46,1601.84,2025-08-16,invoiced
INV_003020,IL_003020,OL_002665,2,969.49,1938.98,2025-08-16,invoiced
INV_003025,IL_003025,OL_002670,1,601.89,601.89,2025-08-16,invoiced
INV_003026,IL_003026,OL_002671,3,161.67,485.01,2025-08-16,invoiced
INV_003032,IL_003032,OL_002677,1,421.51,421.51,2025-08-16,invoiced
INV_003011,IL_003011,OL_002656,4,191.01,764.04,2025-08-17,invoiced
INV_003012,IL_003012,OL_002657,8,178.65,1429.2,2025-08-17,invoiced
INV_003018,IL_003018,OL_002663,5,402.24,2011.2,2025-08-17,invoiced
INV_003019,IL_003019,OL_002664,4,202.72,810.88,2025-08-17,invoiced
INV_003021,IL_003021,OL_002666,2,717.94,1435.88,2025-08-17,invoiced
INV_003022,IL_003022,OL_002667,4,520.14,2080.56,2025-08-17,invoiced
INV_003024,IL_003024,OL_002669,1,342.28,342.28,2025-08-17,invoiced
INV_002998,IL_002998,OL_002646,5,255.64,1278.1999999999998,2025-08-18,invoiced
INV_002999,IL_002999,OL_002647,2,858.09,1716.18,2025-08-18,invoiced
INV_003000,IL_003000,OL_002648,3,605.29,1815.87,2025-08-18,invoiced
INV_003013,IL_003013,OL_002658,4,398.15,1592.6,2025-08-18,invoiced
INV_003027,IL_003027,OL_002672,3,413.58,1240.74,2025-08-18,invoiced
INV_003031,IL_003031,OL_002676,1,166.55,166.55,2025-08-18,invoiced
INV_003052,IL_003052,OL_002697,3,205.82,617.46,2025-08-20,invoiced
INV_003053,IL_003053,OL_002698,3,190.7,572.0999999999999,2025-08-20,invoiced
INV_003055,IL_003055,OL_002700,1,160.96,160.96,2025-08-20,invoiced
INV_003045,IL_003045,OL_002690,1,625.86,625.86,2025-08-21,invoiced
INV_003054,IL_003054,OL_002699,1,888.19,888.19,2025-08-21,invoiced
INV_003010,IL_003010,OL_002655,2,516.54,1033.08,2025-08-22,delayed
INV_003041,IL_003041,OL_002686,6,410.52,2463.12,2025-08-22,invoiced
INV_003042,IL_003042,OL_002687,5,202.54,1012.6999999999999,2025-08-22,invoiced
INV_003036,IL_003036,OL_002681,4,403.07,1612.28,2025-08-23,invoiced
INV_003043,IL_003043,OL_002688,3,960.36,2881.08,2025-08-23,invoiced
INV_003056,IL_003056,OL_002701,1,417.69,417.69,2025-08-23,invoiced
INV_003057,IL_003057,OL_002702,1,618.54,618.54,2025-08-23,invoiced
INV_003006,IL_003006,OL_002652,1,961.52,961.52,2025-08-24,delayed
INV_003034,IL_003034,OL_002679,9,175.7,1581.3,2025-08-24,invoiced
INV_003035,IL_003035,OL_002680,2,333.06,666.12,2025-08-24,invoiced
INV_003037,IL_003037,OL_002682,5,256.32,1281.6,2025-08-24,invoiced
INV_003039,IL_003039,OL_002684,3,615.73,1847.19,2025-08-24,invoiced
INV_003040,IL_003040,OL_002685,8,161.36,1290.88,2025-08-24,invoiced
INV_003046,IL_003046,OL_002691,4,508.41,2033.64,2025-08-24,invoiced
INV_003047,IL_003047,OL_002692,5,190.22,951.1,2025-08-24,invoiced
INV_003049,IL_003049,OL_002694,1,599.46,599.46,2025-08-24,invoiced
INV_003050,IL_003050,OL_002695,3,158.88,476.64,2025-08-24,invoiced
INV_003051,IL_003051,OL_002696,4,413.27,1653.08,2025-08-24,invoiced
INV_003003,IL_003003,OL_002650,2,412.44,824.88,2025-08-25,delayed
INV_003038,IL_003038,OL_002683,2,898.37,1796.74,2025-08-25,invoiced
INV_003044,IL_003044,OL_002689,2,751.71,1503.42,2025-08-25,invoiced
INV_003048,IL_003048,OL_002693,1,351.07,351.07,2025-08-25,invoiced
INV_003073,IL_003073,OL_002716,2,187.01,374.02,2025-08-26,partial
INV_003075,IL_003075,OL_002717,6,176.84,1061.04,2025-08-26,partial
INV_003092,IL_003092,OL_002733,2,207.27,414.54,2025-08-26,partial
INV_003061,IL_003061,OL_002706,5,252.69,1263.45,2025-08-27,invoiced
INV_003066,IL_003066,OL_002710,4,410.82,1643.28,2025-08-27,partial
INV_003091,IL_003091,OL_002732,4,418.64,1674.56,2025-08-27,invoiced
INV_003096,IL_003096,OL_002736,1,165.88,165.88,2025-08-27,invoiced
INV_003098,IL_003098,OL_002738,1,617.17,617.17,2025-08-27,invoiced
INV_003099,IL_003099,OL_002739,3,174.99,524.97,2025-08-27,invoiced
INV_003104,IL_003104,OL_002743,2,527.06,1054.12,2025-08-27,invoiced
INV_003063,IL_003063,OL_002708,1,601.97,601.97,2025-08-28,partial
INV_003078,IL_003078,OL_002719,5,255.21,1276.05,2025-08-28,invoiced
INV_003081,IL_003081,OL_002722,8,164.96,1319.68,2025-08-28,invoiced
INV_003083,IL_003083,OL_002724,4,197.57,790.28,2025-08-28,invoiced
INV_003089,IL_003089,OL_002730,1,608.54,608.54,2025-08-28,invoiced
INV_003095,IL_003095,OL_002735,1,852.91,852.91,2025-08-28,invoiced
INV_003102,IL_003102,OL_002742,1,208.01,208.01,2025-08-28,partial
INV_003059,IL_003059,OL_002704,2,338.13,676.26,2025-08-29,invoiced
INV_003077,IL_003077,OL_002718,4,393.06,1572.24,2025-08-29,invoiced
INV_003082,IL_003082,OL_002723,6,410.57,2463.42,2025-08-29,invoiced
INV_003084,IL_003084,OL_002725,2,966.17,1932.34,2025-08-29,invoiced
INV_003100,IL_003100,OL_002740,1,333.49,333.49,2025-08-29,invoiced
INV_003060,IL_003060,OL_002705,4,393.95,1575.8,2025-08-30,invoiced
INV_003062,IL_003062,OL_002707,2,868.31,1736.62,2025-08-30,invoiced
INV_003069,IL_003069,OL_002712,3,958.88,2876.64,2025-08-30,invoiced
INV_003072,IL_003072,OL_002715,4,510.98,2043.92,2025-08-30,invoiced
INV_003079,IL_003079,OL_002720,2,870.79,1741.58,2025-08-30,invoiced
INV_003085,IL_003085,OL_002726,2,750.94,1501.88,2025-08-30,invoiced
INV_003086,IL_003086,OL_002727,4,511.98,2047.92,2025-08-30,invoiced
INV_003087,IL_003087,OL_002728,4,189.61,758.44,2025-08-30,invoiced
INV_003090,IL_003090,OL_002731,3,165.56,496.68,2025-08-30,invoiced
INV_003094,IL_003094,OL_002734,3,196.83,590.49,2025-08-30,invoiced
INV_003058,IL_003058,OL_002703,9,174.71,1572.39,2025-08-31,invoiced
INV_003065,IL_003065,OL_002709,8,160.17,1281.36,2025-08-31,invoiced
INV_003070,IL_003070,OL_002713,2,759.42,1518.84,2025-08-31,invoiced
INV_003074,IL_003074,OL_002716,3,187.01,561.03,2025-08-31,delayed
INV_003080,IL_003080,OL_002721,2,593.73,1187.46,2025-08-31,invoiced
INV_003097,IL_003097,OL_002737,1,409.11,409.11,2025-08-31,invoiced
INV_003101,IL_003101,OL_002741,1,610.66,610.66,2025-08-31,invoiced
INV_003068,IL_003068,OL_002711,5,206.96,1034.8,2025-09-01,invoiced
INV_003071,IL_003071,OL_002714,1,624.06,624.06,2025-09-01,invoiced
INV_003088,IL_003088,OL_002729,1,345.15,345.15,2025-09-01,invoiced
INV_003108,IL_003108,OL_002747,3,255.44,766.3199999999999,2025-09-02,partial
