date,year,month,week_number,year_week,customer_id,product_id,relationship_strength,list_price,category_l1,category_l2,effort_type,substitute_type,scenario_role,platform_type,baseline_qty,adjusted_qty,event_delta,event_id,event_type,event_layer,promo_id,recall_case_id
2025-09-02,2025,9,36,2025-W36,CUST_A,P4,0.9,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,1.0920891128336616,1.0920891128336616,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_A,P5,0.8,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.6552394979779272,0.6552394979779272,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_A,P6,0.85,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.37365954519906214,0.37365954519906214,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_A,P7,0.4,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.24923083475077326,0.24923083475077326,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_A,P8,0.95,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,1.0743632655057105,1.0743632655057105,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_A,P9,0.75,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.8568897656247713,0.8568897656247713,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_B,P1,0.82,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.873200000407797,0.873200000407797,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_B,P11,0.7,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.509749159056239,0.509749159056239,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_B,P12,0.74,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,0.5407136834378855,0.5407136834378855,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_B,P13,0.35,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.13517288088690074,0.13517288088690074,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_B,P14,0.42,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.20451620650033242,0.20451620650033242,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_B,P2,0.86,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.8017255459615484,0.8017255459615484,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_B,P3,0.7,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.6049775488265808,0.6049775488265808,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_B,P4,0.62,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.4035516871254849,0.4035516871254849,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_B,P5,0.55,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.24762466017716525,0.24762466017716525,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_B,P6,0.65,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.16406399393734925,0.16406399393734925,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_B,P8,0.72,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.4185459568200833,0.4185459568200833,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_B,P9,0.58,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.47490774941077146,0.47490774941077146,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_C,P10,0.9,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.2980607080618732,0.2980607080618732,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_C,P14,0.6,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.2495700030261305,0.2495700030261305,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_C,P2,0.65,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.5807552567670633,0.5807552567670633,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_C,P3,1.0,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.8537999336261514,0.8537999336261514,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_C,P4,0.95,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.48720270343366573,0.48720270343366573,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_C,P9,0.92,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.6773239222764439,0.6773239222764439,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_D,P13,0.48,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.11111701329470669,0.11111701329470669,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_D,P14,0.3,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.09430894418211493,0.09430894418211493,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_D,P2,0.42,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.2762850472815932,0.2762850472815932,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_D,P3,0.35,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.15473809117807358,0.15473809117807358,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_D,P7,1.0,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.2573254298326235,0.2573254298326235,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_E,P1,0.3,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.1891244814297232,0.1891244814297232,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_E,P10,0.28,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.05774959456221837,0.05774959456221837,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_E,P14,0.34,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.07548748735185866,0.07548748735185866,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_E,P4,0.46,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.16201608111116805,0.16201608111116805,0.0,,,0,,
2025-09-02,2025,9,36,2025-W36,CUST_E,P8,0.38,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.08816,0.08816,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_A,P1,1.0,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,1.8323663148766984,1.8323663148766984,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_A,P10,0.55,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.31516822776182435,0.31516822776182435,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_A,P11,0.85,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.9653301036901477,0.9653301036901477,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_A,P12,0.88,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,1.1292355297788639,1.1292355297788639,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_A,P13,0.5,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.3306075716828234,0.3306075716828234,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_A,P14,0.72,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.7054249104404542,0.7054249104404542,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_A,P2,1.0,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,1.8076810812955098,1.8076810812955098,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_A,P3,0.95,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,1.3511779188438382,1.3511779188438382,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_A,P4,0.9,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.991189668395635,0.991189668395635,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_A,P5,0.8,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.60475515592097,0.60475515592097,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_A,P6,0.85,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.37429929509655424,0.37429929509655424,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_A,P7,0.4,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.228522951443903,0.228522951443903,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_A,P8,0.95,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,1.0487016164030927,1.0487016164030927,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_A,P9,0.75,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.9402173818569028,0.9402173818569028,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_B,P1,0.82,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.7937740445580167,0.7937740445580167,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_B,P11,0.7,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.45291103739849325,0.45291103739849325,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_B,P12,0.74,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,0.5211141494383841,0.5211141494383841,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_B,P13,0.35,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.13381764987462683,0.13381764987462683,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_B,P14,0.42,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.20380138946675772,0.20380138946675772,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_B,P2,0.86,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.7935612685365139,0.7935612685365139,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_B,P3,0.7,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.630141584426495,0.630141584426495,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_B,P4,0.62,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.3229512993153724,0.3229512993153724,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_B,P5,0.55,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.23795823742185648,0.23795823742185648,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_B,P6,0.65,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.19413362340875756,0.19413362340875756,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_B,P8,0.72,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.4298356545313699,0.4298356545313699,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_B,P9,0.58,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.4354508293333513,0.4354508293333513,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_C,P10,0.9,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.3511030153000423,0.3511030153000423,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_C,P14,0.6,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.280590169517982,0.280590169517982,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_C,P2,0.65,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.4748143673157205,0.4748143673157205,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_C,P3,1.0,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.6892618059902222,0.6892618059902222,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_C,P4,0.95,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.43320000000000003,0.43320000000000003,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_C,P9,0.92,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.5378140118070275,0.5378140118070275,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_D,P13,0.48,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.11844444748313072,0.11844444748313072,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_D,P14,0.3,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.12303120784620877,0.12303120784620877,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_D,P2,0.42,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.2784832235108539,0.2784832235108539,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_D,P3,0.35,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.17707994779794586,0.17707994779794586,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_D,P7,1.0,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.27503487640699875,0.27503487640699875,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_E,P1,0.3,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.15582321119496173,0.15582321119496173,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_E,P10,0.28,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.05999453958264385,0.05999453958264385,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_E,P14,0.34,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.07641165878876384,0.07641165878876384,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_E,P4,0.46,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.15487363390815426,0.15487363390815426,0.0,,,0,,
2025-09-03,2025,9,36,2025-W36,CUST_E,P8,0.38,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.1210141667937941,0.1210141667937941,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_A,P1,1.0,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,1.8751399009568246,1.8751399009568246,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_A,P10,0.55,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.3697261392971137,0.3697261392971137,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_A,P11,0.85,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.9415304469020468,0.9415304469020468,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_A,P12,0.88,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,1.1912385431394434,1.1912385431394434,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_A,P13,0.5,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.3250117249498796,0.3250117249498796,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_A,P14,0.72,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.6409997679654822,0.6409997679654822,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_A,P2,1.0,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,1.6765624878684884,1.6765624878684884,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_A,P3,0.95,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,1.3960239787194781,1.3960239787194781,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_A,P4,0.9,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.9068849263779982,0.9068849263779982,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_A,P5,0.8,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.657287809673957,0.657287809673957,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_A,P6,0.85,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.3915462539307868,0.3915462539307868,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_A,P7,0.4,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.26445396748988304,0.26445396748988304,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_A,P8,0.95,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,1.0045717997308223,1.0045717997308223,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_A,P9,0.75,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.9487824007960576,0.9487824007960576,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_B,P1,0.82,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.9116485620728285,0.9116485620728285,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_B,P11,0.7,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.45751084581822105,0.45751084581822105,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_B,P12,0.74,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,0.49786745581415826,0.49786745581415826,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_B,P13,0.35,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.14357615191267747,0.14357615191267747,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_B,P14,0.42,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.2126359422138302,0.2126359422138302,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_B,P2,0.86,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.8034912911064599,0.8034912911064599,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_B,P3,0.7,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.5157230195162833,0.5157230195162833,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_B,P4,0.62,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.39629436567317167,0.39629436567317167,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_B,P5,0.55,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.23434154902830273,0.23434154902830273,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_B,P6,0.65,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.17742957955599215,0.17742957955599215,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_B,P8,0.72,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.4388983129702342,0.4388983129702342,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_B,P9,0.58,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.3815369186180467,0.3815369186180467,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_C,P10,0.9,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.34431183723136033,0.34431183723136033,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_C,P14,0.6,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.30048270903003854,0.30048270903003854,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_C,P2,0.65,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.48889572059831554,0.48889572059831554,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_C,P3,1.0,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.5912689204320359,0.5912689204320359,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_C,P4,0.95,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.5949292290421219,0.5949292290421219,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_C,P9,0.92,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.5476823182929857,0.5476823182929857,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_D,P13,0.48,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.1260580573219127,0.1260580573219127,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_D,P14,0.3,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.11104630621139869,0.11104630621139869,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_D,P2,0.42,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.26338587401510455,0.26338587401510455,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_D,P3,0.35,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.15192034126216314,0.15192034126216314,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_D,P7,1.0,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.21116619978451126,0.21116619978451126,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_E,P1,0.3,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.12772146631633405,0.12772146631633405,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_E,P10,0.28,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.04032,0.04032,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_E,P14,0.34,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.06751971205862313,0.06751971205862313,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_E,P4,0.46,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.1381741466642427,0.1381741466642427,0.0,,,0,,
2025-09-04,2025,9,36,2025-W36,CUST_E,P8,0.38,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.0980248696746432,0.0980248696746432,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_A,P1,1.0,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,1.9865523905956435,1.9865523905956435,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_A,P10,0.55,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.4144965381687539,0.4144965381687539,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_A,P11,0.85,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,1.0019684211568498,1.0019684211568498,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_A,P12,0.88,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,1.059490132068221,1.059490132068221,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_A,P13,0.5,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.32087771760436434,0.32087771760436434,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_A,P14,0.72,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.7122088248829889,0.7122088248829889,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_A,P2,1.0,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,1.5765481554239402,1.5765481554239402,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_A,P3,0.95,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,1.23703268428912,1.23703268428912,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_A,P4,0.9,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,1.0975704124098804,1.0975704124098804,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_A,P5,0.8,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.63845142948031,0.63845142948031,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_A,P6,0.85,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.3837244794473185,0.3837244794473185,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_A,P7,0.4,640.0,Dealer Launch,Starter Pack,mixed,bundle,new_dealer,All,0.2619876365633668,0.2619876365633668,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_A,P8,0.95,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,1.0573575688427344,1.0573575688427344,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_A,P9,0.75,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,1.009760491069491,1.009760491069491,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_B,P1,0.82,180.0,Maintenance,Filters,effort_less,direct,stable_baseline,ICE,0.8497674496120218,0.8497674496120218,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_B,P11,0.7,410.0,Powertrain,Ignition,effort_less,direct,new_normal_ice_decline,ICE,0.45537086677211697,0.45537086677211697,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_B,P12,0.74,260.0,Powertrain,Fuel,effort_less,direct,new_normal_ice_decline,ICE,0.5690403922293369,0.5690403922293369,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_B,P13,0.35,890.0,EV Service,Thermal,effort_driven,limited,new_normal_ev_growth,EV,0.15784287612921932,0.15784287612921932,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_B,P14,0.42,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.19261722320059335,0.19261722320059335,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_B,P2,0.86,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.8497932154960041,0.8497932154960041,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_B,P3,0.7,420.0,Service,Brakes,effort_driven,limited,recurring_promo,All,0.5387639702587002,0.5387639702587002,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_B,P4,0.62,210.0,Service,Visibility,effort_driven,direct,recurring_promo,All,0.3706490889610942,0.3706490889610942,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_B,P5,0.55,980.0,Repair,Electrical,mixed,project_specific,one_off_bulk,ICE,0.2507510842622795,0.2507510842622795,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_B,P6,0.65,760.0,Repair,Cooling,effort_driven,none,recall_warranty,ICE,0.1735760779146706,0.1735760779146706,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_B,P8,0.72,530.0,Repair,Sensors,mixed,limited,hidden_drop,All,0.412682422261999,0.412682422261999,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_B,P9,0.58,195.0,Maintenance,Filters,effort_driven,direct,promo_absence,All,0.4730202342745685,0.4730202342745685,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_C,P10,0.9,350.0,Accessories,Charging,effort_driven,direct,extreme_promo,All,0.2606116847444803,0.2606116847444803,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_C,P14,0.6,610.0,Diagnostics,Mixed Pattern,mixed,bundle,mixed_ambiguous,All,0.31712544815210575,0.31712544815210575,0.0,,,0,,
2025-09-05,2025,9,36,2025-W36,CUST_C,P2,0.65,165.0,Maintenance,Filters,effort_less,direct,stable_baseline,All,0.5805127105805079,0.5805127105805079,0.0,,,0,,
